"","AWT_seg_Thirona_P2","BODE_P2","Change_P2_P3_distwalked","Change_P2_P3_FEV1_ml","Change_P2_P3_FEV1_ml_yr","Change_P2_P3_FEV1pp","Change_P2_P3_lung_density_vnb","Chronic_Bronchitis_P2","copd_P2","distwalked_P2","DLco_raw_P2","Exacerbation_Frequency_P2","FEF2575_post_P2","FEV1_FVC_post_P2","FEV1_post_P2","finalGold_P2","FRC_Thirona_P2","FRC_TLC_ratio_Thirona_P2","FVC_post_P2","lung_density_vnb_P2","pctEmph_Thirona_P2","pctGasTrap_Thirona_P2","PEF_post_P2","Pi10_Thirona_P2","Resting_SaO2_P2","Severe_Exacerbations_P2","SGRQ_scoreTotal_P2","TLC_Thirona_P2","WallAreaPct_seg_Thirona_P2"
"ENSG00000100599.16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000100600.15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000175056784891906,0,0,0,-0.020210492575986,0,0,0,0,0,0,0
"ENSG00000100601.10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.89004565951456e-06,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000100603.14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000642203043172856,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000100605.17",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000100612.14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.09709145875369e-05,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000100614.18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000100628.12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000100629.17",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000100632.11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000100644.17",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000152322534627528,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000100647.8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000100650.16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000145700724121858,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000100664.11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000235481562271793,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000100697.15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000100711.14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000100714.17",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000278612675349093,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000100721.11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000100722.20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000100726.15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000100731.16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000100744.15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000100749.9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000100764.14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000100784.12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000121944382466705,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000100796.18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000100802.15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000258229292238714,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000100804.19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000100811.14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000100813.14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000100814.18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000100815.12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000423959155585233,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000100823.12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000355614604362391,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000100836.10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000100852.13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000100865.15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000100883.13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000100888.15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000100889.12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000198343960283989,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000100890.16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000100897.18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000100902.11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000100906.11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.84842042474295e-05,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000100908.14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000100911.16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000100916.14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.74737858253544e-06,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000100918.13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.45187698406606e-05,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000100926.15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000100934.15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000394241664991573,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000100938.18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000100941.9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000127732131740282,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000100949.15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000100982.12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000100983.12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000612899567546379,0,0,0,0.062341583537064,0,0,0,0,0,0,0
"ENSG00000100985.7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000100991.12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000100994.12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000185769835137821,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000100997.20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000101000.6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000101017.14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000101019.22",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000101040.19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000177553893785989,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000101052.13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.80114943761416e-06,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000101057.16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000101079.21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00109104990286826,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000101082.14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000101084.18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000101096.20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000101104.13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000101109.12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000101126.18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000101132.10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000101138.12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000844137470305163,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000101146.13",0,0,0,0,0,0,0,0,0,20.7200878190142,0,0,0,0,0,0,0,-0.000210740433166532,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000101150.18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000101152.11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.09054764252422e-05,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000101158.15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000313133512615473,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000101160.15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.43784373631264e-06,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000101161.8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.19406979616197e-05,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000101162.4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000101166.16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000101181.18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000101182.15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000101189.7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000101190.13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000358554292613392,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000101191.17",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000101193.8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000101194.18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000351084403147349,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000101199.13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000101216.11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000160069522268594,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000101220.18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000101224.18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000101230.6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.97737912640967e-05,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000101236.17",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000101246.20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.91323789744878e-05,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000101247.18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000101255.11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000101265.16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000101266.19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000101290.14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000387331758460909,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000101294.18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000101298.15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.68785226779488e-05,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000101307.16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.64082485566066e-05,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000101310.17",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000101335.10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000101336.18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000101337.16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000201383722057869,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000101343.15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000657792025645902,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000101346.14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000160222791804147,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000101347.10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000137284968040272,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000101350.8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.50689285317335e-05,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000101353.15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000101361.17",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000101363.12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000228482941571649,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000101365.21",0,0,0,0,0,0,0,0,0,21.1932276006451,0.422208150923928,0,0,0,0,0,0,-2.2804112999273e-05,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000101367.9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000101384.12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000101391.21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000101407.13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000101412.13",0,0,0,0,0,0,0,0,0,0,-0.346032520143789,0,0,0,0,0,0,0.000553595646195087,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000101413.12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000101417.12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.77872606279169e-05,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000101421.4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000101425.14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000101439.9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0267636718204323,0,0,0,0,0,0,0,0,0,0
"ENSG00000101442.10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000126453010405936,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000101444.13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000101445.10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000101452.15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000182054790953722,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000101457.13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000101460.13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000218386474663546,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000101464.11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000359309706773466,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000101473.17",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5024792476047e-07,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000101474.12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.60530185518041e-05,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000101493.11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000101544.9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000101546.13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000454807153744364,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000101557.15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000101558.14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000101574.15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000101577.10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00062048490457731,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000101596.16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000101605.13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.15407250089634e-05,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000101608.13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000169737803525779,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000101624.11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000101639.18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000101654.18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000101665.9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.95049071442747e-05,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000101695.9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000101745.17",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000101751.11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.26543675942457e-05,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000101752.12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000645654121770023,0,0,0,0,-0.0306946724897227,0,0,0,0,0,0
"ENSG00000101773.19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000197609803586035,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000101782.15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000101811.14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000101842.14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000115521510638666,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000101843.19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000101844.18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000344310527976779,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000101846.8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183269927481944,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000101849.17",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000101856.10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000113807454640449,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000101868.13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000101882.10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000511434195945251,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000101888.12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000101898.6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000101901.12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000101911.13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00012245162866018,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000101916.12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000101928.13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1112074284575e-06,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000101935.11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000204709717735776,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000101940.18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000101945.17",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000429521180641443,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000101966.13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000632540192024001,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000101972.19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000101974.14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000101977.21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00869334723210454,0,0,0,0,0,0,0,0,0,0
"ENSG00000101986.12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000101997.13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000102007.11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000295546343983541,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000102010.15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000102030.16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000102032.13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.81387443924116e-05,0,0,0.0201711610247078,0.00818747028828074,0,0,0,0,0,0,0
"ENSG00000102034.17",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000102043.16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.73037833924877e-05,0,0,0,0,0,0,0,0,0,0,0
